,same class,different classes
46_20LP1_0012_matching_graph,62,37
48_89LP1_0012_matching_graph,62,37
50_240LP1_0012_matching_graph,62,37
52_294LP1_0012_matching_graph,62,37
54_522LP1_0012_matching_graph,62,37
56_405LP1_0012_matching_graph,62,37
58_514LP1_0012_matching_graph,62,37
60_558LP1_0012_matching_graph,62,37
62_580LP1_0012_matching_graph,62,37
64_632LP1_0012_matching_graph,62,37
66_422LP1_0012_matching_graph,62,37
68_445LP1_0012_matching_graph,62,37
70_468LP1_0012_matching_graph,62,37
72_519LP1_0012_matching_graph,62,37
74_564LP1_0012_matching_graph,62,37
76_586LP1_0012_matching_graph,62,37
78_601LP1_0012_matching_graph,62,37
40_190LP1_0020_matching_graph,66,36
41_33LP1_0020_matching_graph,66,36
42_210LP1_0020_matching_graph,66,36
43_351LP1_0020_matching_graph,66,36
44_440LP1_0020_matching_graph,66,36
45_445LP1_0020_matching_graph,66,36
47_722LP1_0020_matching_graph,66,36
49_725LP1_0020_matching_graph,66,36
51_738LP1_0020_matching_graph,66,36
53_698LP1_0020_matching_graph,66,36
55_830LP1_0020_matching_graph,66,36
57_707LP1_0020_matching_graph,66,36
59_746LP1_0020_matching_graph,66,36
61_761LP1_0020_matching_graph,66,36
63_779LP1_0020_matching_graph,66,36
65_791LP1_0020_matching_graph,66,36
67_805LP1_0020_matching_graph,66,36
69_827LP1_0020_matching_graph,66,36
71_832LP1_0020_matching_graph,66,36
73_836LP1_0020_matching_graph,66,36
75_704LP1_0020_matching_graph,66,36
77_728LP1_0020_matching_graph,66,36
79_749LP1_0020_matching_graph,66,36
0_24LP1_0045_matching_graph,64,36
10_769LP1_0045_matching_graph,64,36
11_913LP1_0045_matching_graph,64,36
12_906LP1_0045_matching_graph,64,36
13_1093LP1_0045_matching_graph,64,36
14_1184LP1_0045_matching_graph,64,36
15_1148LP1_0045_matching_graph,64,36
16_1136LP1_0045_matching_graph,64,36
17_1086LP1_0045_matching_graph,64,36
18_962LP1_0045_matching_graph,64,36
19_1122LP1_0045_matching_graph,64,36
1_124LP1_0045_matching_graph,64,36
20_987LP1_0045_matching_graph,64,36
21_1087LP1_0045_matching_graph,64,36
22_1187LP1_0045_matching_graph,64,36
23_1211LP1_0045_matching_graph,64,36
24_1219LP1_0045_matching_graph,64,36
25_1225LP1_0045_matching_graph,64,36
26_1200LP1_0045_matching_graph,64,36
27_1213LP1_0045_matching_graph,64,36
28_1104LP1_0045_matching_graph,64,36
29_1129LP1_0045_matching_graph,64,36
2_297LP1_0045_matching_graph,64,36
30_1201LP1_0045_matching_graph,64,36
31_1209LP1_0045_matching_graph,64,36
32_1215LP1_0045_matching_graph,64,36
33_177LP1_0045_matching_graph,165,47
34_373LP1_0045_matching_graph,165,47
35_362LP1_0045_matching_graph,165,47
36_419LP1_0045_matching_graph,165,47
37_763LP1_0045_matching_graph,165,47
38_820LP1_0045_matching_graph,165,47
39_845LP1_0045_matching_graph,165,47
3_415LP1_0045_matching_graph,64,36
4_514LP1_0045_matching_graph,64,36
5_409LP1_0045_matching_graph,64,36
6_530LP1_0045_matching_graph,64,36
7_747LP1_0045_matching_graph,64,36
8_803LP1_0045_matching_graph,64,36
9_782LP1_0045_matching_graph,64,36
